Plant ID;Genotype ID;TLN;LIR;Days to budding;DTF ;Stem diameter at flowering;Plant height at flowering;Internode length;Stem diameter final before 1st node;Stem diameter final after 5th node;Distance of first branching from ground;Primary branches;SLA;Leaf total N;Leaf total C;Leaf C N ratio;Disk diameter;Ligule length;Ligule width;Flower head diameter;Ligule LW ratio;Flower FHDD ratio;Ligules number;Stem colour;Petiole main veins colour;Darker axillae;Leaf perimeter;Leaf area;Leaf width mid-height;Leaf maximum width;Leaf height mid-width;Leaf maximum height;Leaf curved height;Leaf curvedHeight maxWidth;Trichomes length;Trichomes density leaf edge flat area;Trichomes density leaf edge secondary veins;Trichomes density leaf center flat area;Trichomes density leaf center secondary veins;Trichomes density edge average;Trichomes density center average;Trichomes density nonvein average;Trichomes density vein average;Leaf shape index external I;Leaf shape index external II;Leaf curved shape index;Leaf ellipsoid;Leaf circular;Leaf rectangular;Leaf obovoid;Leaf width widest pos;Leaf eccentricity;Leaf proximal eccentricity;Leaf distal eccentricity;Leaf shape index internal;Leaf eccentricity area index;Total RGB;RGB proportion green;RGB proportion red;RGB proportion blue;Phyllaries diameter;Phyllaries length;Phyllaries width;Phyllaries LW ratio;Flowerhead to phyllaries diameter ratio;Disk to phyllaries diameter ratio;Seed perimeter;Seed area;Seed width mid height;Seed maximum width;Seed height mid width;Seed maximum height;Seed curved height;Seed HW ratio;Seed shape index external I;Seed shape index external II;Seed curved shape index;Seed ellipsoid;Seed circular;Seed rectangular;Seed ovoid;Seed width widest pos;Seed eccentricity;Seed proximal eccentricity;Seed distal eccentricity;Seed shape index internal;Seed eccentricity area index
ANN0944;ANN0944;28;0,622222222;45;75;39,7;227,3;8,117857143;46;35;15,5;26;19,71483438;4,607;41,515;9,012025935;5,653860722;4,852898377;1,75770055;14,68429162;2,766461674;2,592353343;30,25;0;3;0;500,3174;11308,429;100,584;112,268;143,764;155,956;170,5597;1,51921919;3,268897959;89;37;89;44;63;66,5;89;40,5;1,3891;1,4293;1,6555;0,0916;0,1254;0,3911;0,4157;0,6743;0,7374;0,876;0,9224;1,4304;0,36;152,514;0,474533485;0,311761543;0,213704971;10,13670602;4,300619369;1,669428283;2,596183612;1,532803735;0,582382744;15,104675;12,9619375;2,9897875;3,110175;5,377675;5,442475;5,573575;1,792045464;1,7562375;1,8062625;1,8496375;0,051925;0,1787625;0,4882875;0,2889875;0,3509125;0,7438;0,8858875;0,833125;1,68785;0,4136875
ANN0945;ANN0945;21;0,636363636;33;52;34;183,1;8,719047619;39;36;20;18;17,95012073;5,703;44,051;7,724257805;5,576276002;5,326816985;2,079128052;15,66965697;2,576334203;2,811519925;27,33333333;1;3;0;738,8874;18926,6073;115,062;148,59;208,534;214,884;241,003;1,621932835;3,907591837;57;20;70;33;38,5;51,5;63,5;26,5;1,4462;1,8124;1,6285;0,1282;0,1851;0,3316;0,5307;0,7188;0,6225;0,745;0,884;1,3698;0,4592;166,702;0,447931039;0,306289067;0,245779895;9,617700862;3,605257657;1,536081759;2,355122216;1,630047143;0,57977858;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ANN0946;ANN0946;32;0,780487805;41;72;37,1;214,6;6,70625;43;34;16;30;22,05207681;4,495;42,914;9,547262503;5,318150435;4,561495148;1,648553698;14,31723886;2,782143565;2,703769412;32,66666667;0;3;0;542,8063;10307,1407;79,248;102,362;163,576;171,958;185,0954;1,808243293;3,246122449;55;35;60;36;45;48;57,5;35,5;1,6799;2,0641;1,4653;0,1074;0,1935;0,3323;0,3483;0,7249;0,7278;0,9028;0,8849;1,7203;0,3082;185,646;0,462137617;0,315783804;0,22207858;9,691578114;3,869425478;1,548124441;2,500701926;1,478634533;0,548018721;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ANN0947;ANN0947;29;1,208333333;24;58;32,6;156,9;5,410344828;39;29;21;25;26,87316607;6,317;44,075;6,976882962;5,188758665;4,699704963;1,755502206;14,16854308;2,746497134;2,736846409;30;0;2;0;474,2183;10469,7855;84,836;110,49;133,858;156,21;162,1574;1,467620599;3,945795918;63;26;44;35;44,5;39,5;53,5;30,5;1,4138;1,5778;1,873;0,1135;0,1548;0,351;0,4878;0,7528;0,684;0,8624;0,8607;1,5789;0,4593;166,538;0,497412002;0,309917256;0,192670742;9,742956257;3,834745146;1,316312207;2,911282027;1,473722516;0,53647528;15,1691;14,33925;3,35095;3,42635;5,3975;5,4252875;5,54245;1,617595984;1,5861125;1,614;1,6327;0,0471875;0,141625;0,49025;0,2309;0,4072625;0,7839;0,88965;0,8734125;1,59865;0,3815875
ANN0948;ANN0948;25;0,833333333;30;51;40,4;133,7;5,348;42;34;21;22;21,20980665;6,924;41,874;6,047834296;5,104860872;6,621675548;2,266001888;17,7147576;2,964912692;3,468024522;19;0;1;0;634,9666;15949,7746;109,728;145,542;162,814;187,96;197,9907;1,360368141;3,974204082;76;19;38;40;47,5;39;57;29,5;1,2914;1,4838;1,7322;0,1376;0,159;0,3305;0,4968;0,7099;0,6793;0,8494;0,8367;1,3944;0,4259;166,46;0,445680644;0,307887781;0,246431575;10,38277951;4,530311384;1,705405299;2,64365469;1,716847242;0,493983418;15,0262;12,85405;2,932925;3,0599125;5,6382625;5,68325;5,7595375;1,88225562;1,8650875;1,9305625;1,9556625;0,05605;0,1944;0,451675;0,2601125;0,3646625;0,76145;0,8846375;0,8528125;1,855625;0,38275
ANN0949;ANN0949;19;0,59375;32;53;37,7;144,9;7,626315789;45;45;20;16;24,99294175;7,136;43,505;6,096885673;4,719345175;6,011295154;2,19229591;16,37435195;2,756388938;3,474403324;24,66666667;1;3;0;697,021;16047,9679;117,856;144,018;155,956;184,404;230,2015;1,598421725;4,234040816;47;22;55;31;34,5;43;51;26,5;1,2804;1,3233;1,8713;0,1154;0,1377;0,3761;0,4949;0,7121;0,6759;0,8688;0,8688;1,3243;0,4276;178,1;0,459921392;0,313374509;0,226704099;8,68771653;3,224769874;1,395736956;2,309166698;1,884058667;0,543139509;15,245075;13,988575;3,1882375;3,3641625;5,496725;5,5231875;5,63775;1,675825707;1,6465875;1,7305;1,7740625;0,054875;0,16395;0,464225;0,316875;0,3430875;0,772975;0,888725;0,860325;1,6929375;0,3961625
ANN0950;ANN0950;21;1;21;48;39,8;161,3;7,680952381;48;44;22;18;NA;7,102;41,697;5,871204965;5,424124503;6,262459406;2,112638766;18,05850807;2,965014308;3,333871626;24,33333333;2;4;0;635,4222;13795,4563;95,758;127,508;178,816;192,786;201,7747;1,582447376;3,485142857;34;16;58;30;25;44;46;23;1,512;1,8674;2,096;0,1221;0,188;0,3181;0,4539;0,6964;0,6913;0,8493;0,8534;1,4719;0,3148;186,782;0,473182641;0,317991027;0,208826332;11,72302149;5,22916144;2,053903611;2,546874055;1,546871867;0,463794599;15,3835875;14,4979375;3,38005;3,530875;5,263875;5,3736875;5,55595;1,573533473;1,5246375;1,5599;1,6290375;0,05555;0,1381125;0,4793875;0,3068;0,3771625;0,7707875;0,8854875;0,8737875;1,5488125;0,399725
ANN0951;ANN0951;16;0,888888889;18;43;44,5;105,6;6,6;64;45;28,5;15;31,82687211;6,42;43,26;6,737885314;4,751970411;6,683982257;2,096900878;17,56326195;3,193355176;3,697249561;27,33333333;3;2;1;482,9159;10054,1089;78,74;102,362;144,526;161,29;175,8873;1,71828706;3,320987755;71;66;98;113;68,5;105,5;84,5;89,5;1,5757;1,8355;2,0452;0,1033;0,1933;0,3297;0,5077;0,7108;0,694;0,8765;0,8696;1,76;0,4456;180,807;0,447117645;0,308184971;0,244697385;9,851783123;4,208585155;1,17069022;3,611149698;1,790188307;0,483895953;13,758425;10,5794375;2,77415;2,881325;4,7797125;4,8233375;4,988675;1,731382263;1,681325;1,73015;1,798675;0,0478875;0,166475;0,4726125;0,2288125;0,399075;0,705825;0,843875;0,8156375;1,514825;0,4316375
ANN0952;ANN0952;19;0,863636364;22;51;42,6;116,5;6,131578947;51;41;29;16;26,07823768;6,581;43,635;6,630196348;4,811419272;5,628156727;1,651522387;15,77962443;3,42814053;3,277844594;25;2;3;1;632,2628;14340,4229;106,426;127,254;167,64;173,99;205,1474;1,612109639;3,012514286;70;66;69;60;68;64,5;69,5;63;1,3673;1,5752;1,7397;0,1012;0,1348;0,4082;0,4711;0,6985;0,7573;0,8534;0,9136;1,4885;0,3631;176,908;0,479339544;0,321607841;0,199052615;8,086996173;3,015031528;1,122483762;2,821378421;1,949749203;0,594793521;14,4925125;11,6892;2,7278375;2,91835;5,225525;5,3207625;5,41295;1,854798088;1,8245875;1,9178;1,97305;0,0621875;0,201;0,4618875;0,32705;0,337975;0,7385875;0,8796;0,8416125;1,8042125;0,4267375
ANN0953;ANN0953;18;0,857142857;21;57;40,3;147;8,166666667;53;45;29,5;16;24,924275;6,774;42,168;6,225107159;5,15282144;5,703927347;NA;15,96565461;3,43896797;3,098228491;29;4;3;1;627,3615;17147,9012;108,458;132,334;178,816;196,596;203,9055;1,540839845;3,27597551;73;37;81;39;55;60;77;38;1,4856;1,6487;1,8889;0,0985;0,1524;0,3959;0,4879;0,7183;0,727;0,9138;0,8388;1,6529;0,4354;175,312;0,449849411;0,312191978;0,237958611;10,95207328;4,045228349;1,641618358;2,46606419;1,457529062;0,470417789;13,3982125;9,7740625;2,5148625;2,6313;4,9715375;5,012525;5,1335;1,950936799;1,9045875;1,97695;2,008375;0,05775;0,2066375;0,44455;0,249625;0,3788875;0,7134875;0,862175;0,8124;1,76165;0,41855
ANN0954;ANN0954;17;0,85;20;45;33,1;131,6;7,741176471;41;35;12,5;15;17,12459449;6,334;42,798;6,75662305;4,086857662;5,011585521;1,642202494;13,76740295;3,062473776;3,381113639;22;0;3;0;509,406;8944,1757;77,724;96,52;155,702;160,02;178,3863;1,848179652;3,162538776;55;63;45;62;59;53,5;50;62,5;1,6579;2,0033;1,6863;0,1073;0,1989;0,3037;0,4052;0,6593;0,7695;0,9047;0,8705;1,7664;0,2487;167,315;0,445949257;0,307886322;0,24616442;10,05437245;4,8819421;1,226816574;4,033695074;1,380064797;0,411444698;12,7549;8,559625;2,2754125;2,370675;4,7691375;4,8088125;4,98215;2,101574446;2,0323375;2,09935;2,1056;0,0564125;0,22055;0,4577125;0,2334875;0,39665;0,702825;0,80895;0,8451;1,82585;0,4258875
ANN0955;ANN0955;17;0,85;20;49;38,6;130,6;7,682352941;48;39;NA;NA;26,32840079;6,855;42,601;6,214672238;3,938207918;5,287850807;1,517203003;14,14057018;3,500391807;3,597576326;21,33333333;3;2;1;520,9922;13998,8107;101,092;120,396;173,99;185,674;184,3442;1,531148875;4,86;52;20;44;32;36;38;48;26;1,5422;1,7211;1,752;0,0861;0,1548;0,3638;0,378;0,7118;0,7397;0,8911;0,8738;1,6875;0,3745;192,927;0,457618685;0,316954081;0,225427234;8,553962627;4,027775558;1,197218541;3,27169632;1,661465646;0,463304748;14,5125625;10,5727;2,3839125;2,4857625;5,5840375;5,6316625;5,759875;2,317146147;2,2730625;2,3491625;2,345425;0,064075;0,25125;0,463825;0,2540625;0,3879625;0,73885;0,872375;0,836825;2,1707125;0,4060375
ANN0956;ANN0956;21;0,807692308;26;61;35,3;180,4;8,59047619;39;34;11;17;17,5321311;5,962;44,503;7,46498213;5,742644376;6,513752569;1,716227186;17,96525397;3,783328862;3,243988917;33;0;2;0;594,7941;11380,1063;84,836;110,236;150,368;171,196;185,3433;1,68133187;4,016816327;38;38;29;41;38;35;33,5;39,5;1,553;1,7725;2,1347;0,119;0,1988;0,3576;0,4384;0,6821;0,5468;0,6715;0,8618;1,2517;0,5183;171,728;0,451889034;0,310735582;0,237375384;10,97375672;4,862270721;1,406963258;3,028248313;1,822558591;0,526432152;13,5456625;9,6158875;2,3561125;2,4884125;5,2810875;5,3207625;5,4327375;2,183214198;2,1389375;2,241525;2,301825;0,0646;0,2379;0,4199875;0,2819;0,36125;0,767575;0,8869375;0,857775;2,1721;0,3739
ANN0957;ANN0957;18;0,818181818;22;51;32,4;134,1;7,45;43;43;22;15;25,58488254;6,237;41,716;6,688398443;4,760274487;5,661409905;1,915660097;15,74520576;2,958473604;3,307878307;24,33333333;2;4;1;491,1417;11065,4617;81,026;109,982;151,892;157,226;174,995;1,591124002;3,147183673;76;32;54;72;54;63;65;52;1,4296;1,8746;1,8812;0,1079;0,1633;0,3795;0,5798;0,7771;0,7735;0,8951;0,8868;1,8819;0,444;171,272;0,477223364;0,314108552;0,208668084;8,179678073;3,021851628;1,331594481;2,295957552;1,924942052;0,582257549;13,2677;10,0852875;2,610125;2,755625;4,86835;4,9437375;5,0888125;1,846699932;1,7950625;1,8669;1,9191625;0,05795;0,1896;0,4494625;0,287075;0,37115;0,76365;0,8866625;0,865975;1,819875;0,3923375
ANN0958;ANN0958;17;0,944444444;18;45;30,1;120,4;7,082352941;45;39;14;16;18,01782249;4,644;45,674;9,835072248;4,84910308;5,807539555;1,676659027;15,79007543;3,467911691;3,259237767;25,66666667;4;4;1;442,6215;7947,6615;71,628;98,044;128,016;133,858;148,7839;1,517521725;3,134130612;59;35;52;36;47;44;55,5;35,5;1,3653;1,7872;1,6643;0,1167;0,1553;0,3374;0,5153;0,6985;0,7452;0,8596;0,8909;1,7193;0,4302;185,829;0,462172212;0,316118582;0,221709206;9,585270329;4,066078727;1,214201684;3,377950611;1,649528555;0,506347228;13,4344125;8,75505;2,0095125;2,1299125;5,4901125;5,5337625;5,619125;2,638195231;2,614975;2,7492875;2,7686;0,0704875;0,289025;0,4408625;0,2682;0,3589625;0,7791375;0,8873625;0,8720125;2,7157625;0,3842
ANN0959;ANN0959;17;0,85;20;45;29,3;111,7;6,570588235;43;39;12;15;29,72229861;6,582;42,435;6,446933786;4,425226434;7,030965808;1,709689866;18,66732068;4,143004931;4,218345093;22,33333333;3;2;1;480,7669;9216,8848;72,644;94,234;141,224;160,528;166,5336;1,767234756;4,538204082;53;28;49;30;40,5;39,5;51;29;1,7035;1,9441;1,7977;0,1;0,2079;0,3384;0,4191;0,6677;0,7068;0,8849;0,8902;1,813;0,3968;182,726;0,456645469;0,314990751;0,22836378;9,7644396;4,27153074;1,181197988;3,634323727;1,916355251;0,45438358;13,3868875;9,77515;2,3733125;2,492375;5,1752625;5,22685;5,3441875;2,144214855;2,1068875;2,187775;2,2380875;0,063325;0,232575;0,45305;0,2596375;0,365275;0,7786375;0,8887375;0,8694;2,1494375;0,37965
ANN0960;ANN0960;20;0,909090909;22;50;29,8;135,4;6,77;34;32;23;15;20,39601667;5,72;42,135;7,366548886;5,259974749;5,506474415;1,821781301;15,67644816;3,00937474;2,980327646;28;0;2;1;483,0498;7342,566;60,706;80,01;136,398;151,13;168,0298;2,100109986;4,256816327;181;71;107;75;126;91;144;73;1,8889;2,2469;2,0163;0,1092;0,2472;0,3429;0,5441;0,7631;0,7374;0,9319;0,8921;2,1683;0,3894;177,831;0,475400802;0,31650837;0,208090828;10,37129681;4,427712958;1,397367108;3,214787368;1,444432092;0,484655469;14,01015;10,2287125;2,3084875;2,4884;5,434525;5,474225;5,5628;2,235492686;2,2006;2,3561;2,3581875;0,069975;0,250875;0,464875;0,333175;0,3361375;0,779975;0,889525;0,871475;2,3245625;0,399525
ANN0961;ANN0961;18;1;18;54;31,4;149,2;8,288888889;31;29;20;15;17,75768673;3,938;40,222;10,21282608;5,677811754;6,206620182;2,03457124;16,93409864;3,051139234;2,992721219;21,66666667;1;3;0;513,889;12300,7496;76,2;110,49;162,052;180,594;181,1554;1,639563761;5,798204082;66;26;59;62;46;60,5;62,5;44;1,6345;2,1267;2,2516;0,1206;0,2183;0,3424;0,64;0,8003;0,7183;0,8839;0,887;2,125;0,4958;147,151;0,465881985;0,313793314;0,2203247;12,50836148;5,297168418;1,456693173;3,702560299;1,349722438;0,453637034;14,318425;11,75945;2,837675;2,98715;5,0892625;5,12895;5,258275;1,760298278;1,7199625;1,79725;1,8097875;0,05715;0,1800875;0,47535;0,292625;0,36095;0,7651375;0,8821;0,8598875;1,7379375;0,4092875
ANN0962;ANN0962;28;0,8;35;63;33,4;186,9;6,675;40;35;8;27;23,54319173;5,412;41,157;7,605178094;5,77132255;5,43496986;2,275928986;16,41234213;2,398683592;2,85150228;23,5;2;3;1;513,4787;11211,2679;77,216;112,268;150,368;163,322;178,0042;1,585529269;3,785142857;66;31;34;56;48,5;45;50;43,5;1,4548;1,9474;1,9576;0,1233;0,1812;0,3431;0,5808;0,7754;0,7227;0,8689;0,8821;1,8125;0,4631;164,678;0,448384119;0,304302943;0,247312938;11,68977825;5,272367472;1,694696487;3,158553636;1,405445718;0,493829187;14,48435;12,7001375;3,1802875;3,3125875;5,105125;5,1594;5,248125;1,584297773;1,559225;1,6073;1,6471;0,048725;0,1432;0,437625;0,237325;0,39055;0,76575;0,868775;0,8752;1,5624625;0,3827375
ANN0963;ANN0963;28;0,823529412;34;64;50,8;174;6,214285714;57;37;10,5;28;27,9275653;5,922;43,394;7,327662005;6,023068824;4,836749226;1,569609892;15,29544257;3,110947836;2,670000247;30;1;2;0;375,1459;7034,9537;74,422;86,614;110,744;121,92;139,4945;1,61053063;3,859591837;60;56;55;68;58;61,5;57,5;62;1,4076;1,4881;1,6894;0,0869;0,1375;0,393;0,4026;0,6722;0,7557;0,8851;0,8851;1,5603;0,3951;181,021;0,439131371;0,30622414;0,254644489;10,86057284;4,893244739;1,444853396;3,522208577;1,455232625;0,554283037;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ANN0964;ANN0964;26;0,764705882;34;68;37,2;175,7;6,757692308;38;32;13,5;22;25,52146052;5,965;41,998;7,040354675;5,52808996;5,036668824;1,785026127;14,92688644;2,840900943;2,723054482;27;2;2;1;573,0055;13123,135;98,044;122,682;155,702;171,958;195,0284;1,589706721;3,795918367;55;49;75;39;52;57;65;44;1,4017;1,5881;1,7009;0,1089;0,1479;0,3761;0,4529;0,6944;0,713;0,87;0,8812;1,4518;0,3821;118,337;0,557103864;0,306184879;0,136711257;10,2877742;4,203660986;1,269466495;3,30911388;1,475922181;0,54125584;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ANN0965;ANN0965;22;0,846153846;26;59;35,8;160,6;7,3;40;35;20;19;24,04565866;5,727;41,076;7,172569833;6,277864764;5,354019362;2,160228741;16,00173741;2,481681383;2,550630068;29,33333333;0;2;0;585,7148;12313,7818;106,68;127,508;114,808;152,654;168,4538;1,32112338;3,449657143;34;33;51;31;33,5;41;42,5;32;1,1972;1,0762;1,6123;0,1152;0,1457;0,3692;0,3147;0,5785;0,5133;0,7386;0,8485;0,8063;0,5159;193,658;0,456340559;0,312179203;0,231480238;11,05661169;4,301166416;1,854990314;2,325001976;1,447251883;0,567692232;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ANN0966;ANN0966;19;1,055555556;18;47;24,2;110,1;5,794736842;NA;NA;NA;NA;19,3016275;6,433;41,379;6,432271955;3,260709049;4,906181969;1,584311003;13,48410591;3,102935218;4,135329372;21;4;3;1;551,4916;11943,8471;81,534;112,268;167,386;176,276;187,3421;1,66870435;3,510734694;98;26;32;29;62;30,5;65;27,5;1,5701;2,053;1,6906;0,1203;0,2072;0,3529;0,5342;0,7233;0,759;0,8781;0,8666;2,0547;0,4287;170,958;0,441266276;0,317768107;0,240965617;7,397217309;3,143794509;1,415969336;2,225946801;1,822861942;0,440802117;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ANN0967;ANN0967;27;0,771428571;35;68;30,4;176,1;6,522222222;33;32;18;22;19,75341851;5,151;38,985;7,567774386;5,334180115;5,321000458;1,760649592;15,7557442;3,025137775;2,953736695;24,66666667;0;1;0;513,808;10374,4954;81,026;107,188;138,938;153,67;168,4171;1,571230921;3,70555102;36;30;17;17;33;17;26,5;23,5;1,4336;1,7147;1,7504;0,1152;0,166;0,3676;0,5272;0,7446;0,7318;0,8735;0,9113;1,7;0,4387;189,303;0,562944063;0,369138365;0,067917571;10,26714223;4,257894582;1,589777429;2,68495002;1,536509913;0,520201966;14,7015875;12,0673625;2,751675;2,899825;5,4596875;5,54565;5,6559;1,950428043;1,916375;1,9886875;2,038325;0,0605625;0,210175;0,454325;0,289725;0,3704625;0,780025;0,8897375;0,877975;1,9744625;0,384225
ANN0968;ANN0968;18;0,818181818;22;55;29,9;144,2;8,011111111;31;27;21,5;22;35,32012817;5,814;36,558;6,28749746;5,648991209;4,630134067;1,972670781;14,684148;2,349629042;2,604139654;26;0;1;0;520,8783;11959,3954;86,868;116,078;134,112;165,1;170,4523;1,468428987;3,174146939;30;13;61;19;21,5;40;45,5;16;1,4223;1,5439;1,9485;0,1223;0,1696;0,3638;0,4211;0,7007;0,4715;0,6725;0,8384;0,9684;0,5903;194,42;0,478299558;0,325743236;0,195957206;10,4609688;3,829399341;1,670761129;2,331532749;1,404244728;0,540161;13,5428;11,02805;2,7847375;2,87735;4,925225;4,98475;5,0807875;1,765787096;1,7383875;1,7741875;1,8151125;0,0522625;0,1747875;0,4799;0,259225;0,3664;0,7675125;0,870525;0,8765875;1,7097;0,3930625
ANN0969;ANN0969;16;0,842105263;19;50;34,1;142,3;8,89375;41;NA;21;14;24,76955805;6,534;40,995;6,273803763;5,132667412;4,692363486;1,821333297;14,29377912;2,61613022;2,784834418;27,5;0;2;0;515,4553;12823,2002;104,648;131,064;133,604;149,86;161,991;1,235968687;4,88277551;78;43;107;78;60,5;92,5;92,5;60,5;1,1434;1,2767;1,311;0,108;0,1182;0,3864;0,5182;0,725;0,6452;0,7724;0,8617;1,0983;0,4805;184,571;0,468898148;0,319573497;0,211528355;9,601044132;3,939847885;1,410862398;2,826444073;1,491327331;0,535596106;14,0119375;11,0690875;2,7569625;2,9024875;5,0985125;5,1289625;5,2772625;1,818186125;1,76785;1,850325;1,89575;0,0562125;0,1862125;0,443475;0,2830375;0,376325;0,7469;0,884;0,8326;1,7478375;0,4064375
ANN0970;ANN0970;17;0,894736842;19;50;34,6;136;8;47;38;26;14;24,49331919;6,123;42,296;6,908007392;5,970424241;6,013771555;1,822246772;17,88301247;3,316902983;3,003038722;28;2;4;1;514,0035;11663,7186;83,82;107,696;155,702;178,562;180,9516;1,68020725;5,190367347;62;35;65;74;48,5;69,5;63,5;54,5;1,658;1,8576;2,0354;0,1079;0,1974;0,3352;0,4551;0,6919;0,7151;0,9228;0,8869;1,8731;0,4155;175,957;0,493313707;0,320703354;0,185982939;11,12635784;4,533920353;1,507988967;3,035142953;1,609731996;0,536365933;13,388075;10,191875;2,7331375;2,870725;4,7294375;4,790275;4,9430875;1,721895166;1,6698;1,731825;1,7813375;0,054975;0,16645;0,4529125;0,2757875;0,36185;0,725825;0,851425;0,8419;1,5857375;0,4141125
ANN0971;ANN0971;19;0,76;25;62;35,6;160,9;8,468421053;36;32;28;17;25,79931958;6,293;42,592;6,767887513;4,776028262;5,369322365;1,222317556;14,8467756;4,379120576;3,11330603;29,33333333;1;3;0;557,3266;11754,17;93,218;114,046;143,002;167,894;182,2587;1,598115673;3,330293878;42;59;64;70;50,5;67;53;64,5;1,4722;1,5341;1,8233;0,1084;0,1598;0,3534;0,4681;0,7239;0,5212;0,6825;0,8665;1,0617;0,5195;175,151;0,442127079;0,312530331;0,24534259;9,752217671;3,623068771;1,068750222;3,372453711;1,532032088;0,491831918;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ANN0972;ANN0972;19;0,863636364;22;54;33,4;113,5;5,973684211;34;36;12;18;15,79310985;5,161;42,614;8,257689379;5,651552229;6,056206354;1,272825607;17,39455268;4,663953158;3,082485195;32;2;4;1;848,9439;20630,5394;118,364;161,036;205,74;226,568;245,5401;1,52475285;4,692979592;64;28;95;37;46;66;79,5;32,5;1,4069;1,7382;1,4411;0,1332;0,1811;0,3208;0,4361;0,6533;0,6689;0,8701;0,8778;1,3186;0,3383;163,322;0,436750713;0,306333501;0,256915786;11,72147442;5,309911247;1,384961361;3,891985261;1,484082399;0,481950926;14,3899625;11,2133375;2,616725;2,754325;5,458375;5,5112625;5,62115;2,040844853;2,0071625;2,0923;2,132775;0,0589625;0,21795;0,44645;0,2682875;0,3630375;0,76145;0,873275;0,8648125;1,9996125;0,3843875
ANN0973;ANN0973;21;0,807692308;26;58;32;181,1;8,623809524;34;34;21,5;18;17,19294797;5,677;44,299;7,803507458;5,927070373;4,369909221;1,452146852;14,14851486;3,005274407;2,38828786;34,33333333;3;3;1;549,3275;8525,9829;65,024;94,488;153,162;161,798;183,7425;1,944612014;4,43755102;111;53;79;37;82;58;95;45;1,7124;2,3555;2,7297;0,125;0,2393;0,317;0,6144;0,7597;0,7327;1;0,8678;2,0991;0,3852;173,479;0,433873841;0,311357571;0,254768589;10,90056399;4,464690286;1,540773118;2,909791963;1,299340408;0,5442198;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ANN0974;ANN0974;26;0,787878788;33;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ANN0975;ANN0975;29;0,828571429;35;68;37,9;243;8,379310345;38;35;21;27;22,30843881;5,244;43,284;8,25426638;6,254395467;4,389079814;1,345668111;14,60787292;3,267670893;2,338719128;33,66666667;0;2;0;693,9245;18683,3175;115,57;142,24;200,66;213,106;227,7036;1,600840832;4,17722449;40;38;46;34;39;40;43;36;1,4982;1,7363;1,8075;0,1098;0,179;0,3719;0,4686;0,714;0,7303;0,8681;0,8536;1,6452;0,3826;146,913;0,487002512;0,305255491;0,207741997;10,52548359;4,626448726;1,327939616;3,496611937;1,391499224;0,594724991;12,7588125;9,6155875;2,5677875;2,7014125;4,68445;4,729425;4,8495;1,79517197;1,751525;1,8259625;1,897775;0,05605;0,18315;0,4633375;0,2778375;0,3583;0,779575;0,887025;0,8754625;1,8057125;0,3873125
ANN0976;ANN0976;21;0,636363636;33;61;32;151,6;7,219047619;38;34;23;19;14,60184915;4,71;44,528;9,454296681;4,976963057;5,03623193;1,32567024;14,93055811;3,818551458;3,011382636;24,66666667;1;3;0;663,1002;16726,4182;119,126;149,86;178,308;184,912;209,9032;1,400661951;4,711591837;41;26;65;54;33,5;59,5;53;40;1,2339;1,4968;1,6773;0,1273;0,1406;0,352;0,5236;0,717;0,7703;0,8917;0,8861;1,4973;0,3655;147,083;0,462351189;0,303060177;0,234588634;9,300058113;4,138803483;1,156526208;3,597691477;1,618656278;0,537598028;13,3810375;10,2865875;2,6088;2,7543125;4,8709625;4,9384625;5,0714375;1,841271642;1,8016875;1,8744875;1,9540375;0,058325;0,1916625;0,4687;0,3060625;0,3313375;0,77275;0,889325;0,866125;1,8477;0,397125
